assetsType,dbType,name,nickname,uri,personalSign,businessSign
字段,,id_card_number,患者的身份证件上的唯一法定标识符DE02.01.030.00HDSD00.02.025,t_emr_nor_oper_nursing_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,exam_report_upd_doctor_name,0,t_emr_etr_exam_rec_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,orders_cancel_doctor_sign_name,,t_pv_inp_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,病人姓名,imhp_med_hpage,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,body_part_name,手术部位名称,t_inpatient_operation,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,tzlbid,体症类别ID0心律1体温2呼吸‘3’大便次数4输入液量5尿量6血压7体重'8其他值一9其他值二10其他值三‘11‘其他值四,bq_tzlb00,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,sex_code,"性别代码,---患者生理性别在特定编码体系中的代码",emr_nor_oper_nursing_nt,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,id_card_number,患者的身份证件上的唯一法定标识符DE02.01.030.00HDSD00.02.025,t_emr_ii_special_cont,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,discuss_person_list,"参加讨论人员名单,参加术前讨论的人员姓名列表",icr_pre_oper_discu,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sampling_person,,lis_requisition_info_o,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,treat_doctor_sign_name,经治医师签名,cda_oper_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_name,联系人,esb_dept_info,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,first_assistant_name,"Ⅰ助姓名,协助手术者完成手术及操作的第1助手在公安户籍管理部门正式登记注册的姓氏和名称",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,患者身份证号码,cda_head_outpatient,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,qszzys,起始主治医生,bq_brldxx,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,contagion_history,"传染病史,患者既往所患各种急性或慢性传染性疾病名称的详细描述",nap_admit_assess,,健康医疗数据规范-健康状态数据-既往病史
字段,,yzcd00,严重程度,yj_brgmjl,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,zyzd00,中医诊断费,ba_syfyb0,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,hdrxm0,输血前核对人姓名,xk_sxsq00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yblb00,"医保类别:0医保项目,1部分自费医保项目,2非医保项目,3补充的非医保项目4甲类药品 5乙类药品 6民族药品 7非医保药品",bm_ybsfdy,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,orders_cancel_doctor_sign_name,取消医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.03.030,t_emr_oep_orders_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-门（急）诊病历
字段,,booker_name,"建档者姓名,---首次为患者建立电子病历的人员在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zjzfid,中药处方整剂嘱咐ID,ys_cfxxb0,,
字段,,mixmethod,混合方法,blood_data_mixresult,,
字段,,id_no,,t_empi_patient_source_bak,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,linkman_name,联系人姓名,temp_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,admit_condition,"入院情况,----对患者入院情况的详细描述",temp_emr_ar_death_in24_nt,,健康医疗数据规范-医疗应用数据-入院记录
字段,,instrument_nurse_sign_name,器械护士签名,cda_csect,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,cjr000,创建人,bm_zlxmlb,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yqnr00,疫情内容,jy_yw0000_dzbl1,,健康医疗数据规范-公共卫生数据-传染病疫情数据
字段,,oper_doctor_sign_name,"手术者签名,----为患者实施手术的主要执行人员签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_icr_pre_oper_discu_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,anesthesia_id,麻醉单编号,med_operation_master,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,personal_history,"个人史,---患者个人生活习惯及有无烟、酒、药物等嗜好,职业与工作条件及有无工业毒物、粉尘、放射性物质接触史,有无冶游史的描述",temp_emr_ar_admit_nt,,健康医疗数据规范-健康状态数据-生活方式
字段,,cjr000,创建人,bm_yd0000,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_cardno,患者持有的全国统一的居民健康卡的编号DE01.00.021.00HDSD00.02.035,t_emr_gtr_transf_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,sex_name,性别名称,emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,chief_complaint,"主诉,----对患者本次疾病相关的主要症状及其持续时间的描述,一般由患者本人或监护人描述",temp_emr_icr_stage_summ_nt,,健康医疗数据规范-健康状态数据-主诉
字段,,oper_doctor_name,"手术者姓名,为患者实施手术的主要执行人员在公安户籍管理部门正式登记注册的姓氏和名称",gtr_anes,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,treat_doctor_sign_name,"经治医师签名,经治医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",ii_oper_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,cjr000,创建人,ys_mzblws,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,present_illness_history,现病史,cda_patient_overview,,健康医疗数据规范-健康状态数据-现病史
字段,,operator,,vw_exam_critical_loop,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,----患者的身份证件上的唯一法定标识符",temp_emr_icr_death_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,yzly00,"医嘱来源 '0'护士'1'医生'2'手术",bq_ypyz00,,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,organization_name,工作单位名称,t_empi_patient_source,健康医疗数据规范-个人属性数据-人口统计信息-工作单位,
字段,,allergy_name,"过敏具体名称,",inppatient_allergy,,健康医疗数据规范-健康状态数据-症状
字段,,linkman_name,联系人在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.02.039,t_emr_mir_csect_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,pcmc00,"频次名称,",freq_dict,,
字段,,yyrq00,用药日期,bq_yzypsq,,
字段,,oper_assistant_sign_datetime,手术助手签名日期时间,temp_emr_mir_csect_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,transfer_treat_date,"转诊(院)日期时间,----患者转诊(院)当日的公元纪年日期的完整描述",emr_ttr_transfr_treat_nt,,健康医疗数据规范-医疗应用数据-转诊（院）记录
字段,,diseases_history,"疾病史(含外伤),---患者既往健康状况和疾病(含外伤)的详细描述",temp_emr_ar_admit_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,register_addr_doorplate,"户口地址-门牌号码,---患者户籍登记所在地址的门牌号码",temp_emr_imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,test_result_value,"检验定量结果,---患者检验结果的测量值(定量)",temp_emr_etr_test_rec_nt,,
字段,,linkman_name,,icr_post_oper_first,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,abdominal_girth,腹围(cm),t_pv_sign_measure_rec1,,
字段,,orders_stop_doctor_sign_name,,inp_orders_back,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_phone,,nor_general_nursing,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,oper_cm3_code,手术及操作编码,cda_mr_idx_operation,,
字段,,pat_agent_opinion,"患者/法定代理人意见,患者/法定代理人对手术同意书中告知内容的意见的详细描述",ii_transf_consent,,健康医疗数据规范-医疗应用数据-知情告知信息
字段,,brdz00,病人地址,ys_cfxxb0,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,metachysis_process_record,输血过程记录,cda_blood_rec,,健康医疗数据规范-医疗应用数据-输血记录
字段,,linkman_addr_zipcode,,cda_head_hospitalized,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,child_doctor_name,儿科医生签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.07.117,t_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,test_audit_doctor_name,,cmp4$87437,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"患者姓名,----患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_icr_rounds_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,marital_status_name,"婚姻状况名称,",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-婚姻状态,
字段,,resident_doctor_sign_name,"住院医师签名,患者出院时所在科室具体负责诊治的,具有住院医师专业技术职务任职资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",ar_disch_in24,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_addr_doorplate,联系人地址-门牌号码,temp_emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,gzlxr0,临床联系人,jy_wjztx0,,健康医疗数据规范-医疗应用数据-知情告知信息
字段,,inspection_instrumentx,检验仪器,lis_ins_res_mic_o,,
字段,,pcmc00,频次名称(执行用),bq_yzypsq,,
字段,,create_doctor_name,文档作者名称,cda_disch_asses,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,-----患者的身份证件上的唯一法定标识符",temp_emr_ii_other_consent_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_icr_first_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",t_emr_ii_dying_notice_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_addr_doorplate,"联系人地址-门牌号码,联系人当前常住地址或工作单位地址的门牌号码",imhp_med_hpage_chn,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,drug_total_dose_num,"药物使用总剂量,---服药者在一段时间内累计服用某药物的剂量总计",temp_emr_oep_chn_presc_nt,,
字段,,zje000,总费用,ba_brzyxx,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,oper_intervention_name,"介入物名称,---实施手术操作时使用或放置的材料及药物的名称",temp_emr_oemr_emer_obse_nt,,
字段,,ypmc00,药品名称,yf_yzypsq,,
字段,,first_assistant_name,"Ⅰ助姓名,协助手术者完成手术及操作的第1助手在公安户籍管理部门正式登记注册的姓氏和名称",operation_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,czrxm0,操作员姓名,bq_yzzxmx,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,drug_total_dose_num,"药物使用总剂量,服药者在一段时间内累计服用某药物的剂量总计",treat_nt,,
字段,,resident_health_cardno,患者持有的全国统一的居民健康卡的编号DE01.00.021.00HDSD00.02.035,t_emr_oep_wst_presc_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,zlxg00,治疗效果,ba_brzdxx,,健康医疗数据规范-医疗应用数据-病程记录
字段,,yzmxid,医嘱明细ID,yf_yzypsq,,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,chief_doctor_sign_name,"主任医师签名,患者出院时所在科室的具有副主任医师以上专业技术职务任职资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",ar_death_in24,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,third_assistant,,med_operation_schedule,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,bgrxm0,,jy_yw0000_dzbl,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ryrq00,入院日期,zy_brxxb0,,健康医疗数据规范-医疗应用数据-入院记录
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",icr_daily,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,oper_doctor_name,"手术者姓名,---为患者实施手术的主要执行人员在公安户籍管理部门正式登记注册的姓氏和名称",emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zybzlz,中医辨证论治,ba_syfyb0,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,country,国籍,exam_patient,健康医疗数据规范-个人属性数据-人口统计信息-国籍,
字段,,yydj00,医院等级,bm_ybsfdy,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,phone_no,手机(电话),t_empi_patient_source,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",ii_oper_consent,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,consult_apply_doctor_sign_name,"会诊申请医师签名,----申请会诊的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_icr_consultation_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,doctor_sign_name,"医师签名,---医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_ii_dying_notice_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,inspection_position,"检测部位,",lis_inspection_result_o,,
字段,,oper_cm3_code,患者住院期间实施的手术及操作在特定编码体系中的编码DE06.00.093.00HDSD00.02.046,t_emr_mir_csect_nt,,
字段,,resident_health_number,城乡居民健康档案编号,esb_patient_basic_info,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,xbyzzp,细胞因子类制品费,ba_syfyb0,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,create_doctor_name,病历文书创作者签名,cda_icr_rounds,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,orders_exec_staff_name,执行医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.03.053,t_emr_ovw_emr_emer_obse_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,second_anesthesia_doctor,麻醉医生2,med_operation_master,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,resident_health_cardno,健康卡号,esb_test_form_info,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,xgr000,最后修改人,bm_ypghdw,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,oper_cm3_code,"手术及操作编码,---患者住院期间实施的手术及操作在特定编码体系中的编码",emr_mir_csect_nt,,
字段,,order_doctor,下嘱医生,t_inpatient_pro_order,健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-医嘱信息
字段,,resident_health_number,,imhp_med_hpage_back,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,zfje00,自付金额,pe_ywsj_tjyw00,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,doctor_sign_name,医师签名,cda_icr_pre_oper_discu,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,description,"影像所见,",exam_master,,
字段,,telephone,电话,nuc_report_result,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,usersex,员工性别,hd_staff,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,presc_dispense_staff_name,"处方发药药剂师签名,---按照审核、调配后的门急诊处方,给患者发药的药剂师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_oep_chn_presc_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,visitatorial_nurse_name,"巡台护士姓名,---巡台护士在公安管理部门正式登记注册的姓氏和名称",emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,presc_deploy_staff_name,"处方调配药剂师签名,---对门急诊处方进行调配的药剂师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_oep_chn_presc_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,ypyfmc,"药品用法名称,",drug_usage_dict,,
字段,,presc_check_staff_name,处方核对药剂师签名,cda_drug_use,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_name,,emr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,intend_oper_cm3_code,"拟实施手术及操作编码,拟为患者实施的手术及操作在特定编码体系中的编码",icr_pre_oper_summ,,
字段,,receiptstatus,接收状态,blood_data_bagreceipt,,
字段,,metachysis_doctor_id,"输血医师ID号,",operation_rec,,健康医疗数据规范-医疗应用数据-输血记录
字段,,register_addr_city,,emr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,postpartum_drug_name,产后用药,cda_vaginal_deliv,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,id_card_number,"患者身份证号码,-----患者的身份证件上的唯一法定标识符",emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,deliver_doctor_name,接生人员签署的在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.07.115,t_emr_mir_vaginal_deliv_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,register_addr_doorplate,"户籍地址-门牌号码,患者户籍登记所在地址的门牌号码",ds_disch_summ,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,contagion_history,,ar_death_in24,,健康医疗数据规范-健康状态数据-既往病史
字段,,linkman_relationship_name,联系人关系名称,cda_mr_idx_ctm,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,anesthesia,麻醉方式,t_inpatient_operation,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",icr_transfer_dept,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,operator,,med_patient_monitor_data,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,presc_dispense_staff_name,"处方发药药剂师签名,按照审核、调配后的门急诊处方,给患者发药的药剂师签署的在公安户籍管理部门正式登记注册的姓氏和名称",outp_presc,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,register_addr_province,"户籍地址-省(自治区、直辖市),患者户籍登记所在地址的省、自治区或直辖市名称",ar_admit,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,consult_apply_doctor_sign_name,会诊申请医师签名,cda_icr_consultation,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,metachysis_property_code_std,输血性质代码转换值,cda_blood_rec,,健康医疗数据规范-医疗应用数据-输血记录
字段,,doctor_sign_name,医师签名,cda_special_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zy0000,职业,ba_brzyxx,健康医疗数据规范-个人属性数据-人口统计信息-职业,
字段,,chief_doctor_sign_name,"主任医师签名,----患者出院时所在科室的具有副主任医师以上专业技术职务任职资格的医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_ar_admit_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,neck_exam_result,体格检查-颈部检查结果,cda_icr_admit,,健康医疗数据规范-健康状态数据-体格检查
字段,,register_addr_county,"户口地址-县(区),---患者户籍登记所在地址的县(区)的名称",temp_emr_imhp_med_hpage_nt,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",gtr_post_oper_visit,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",icr_stage_summ,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,baby_name,,inp_orders_back,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,diagnosis,诊断,t_outdept_diagnosis,,健康医疗数据规范-健康状态数据-症状;健康医疗数据规范-医疗应用数据-出院小结
字段,,bqjzcw,病区急诊床位数,bm_bmbm00,,
字段,,patient_name,"患者姓名 ---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",tp_emr_gtr_post_oper_visit_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,yqnr00,疫情内容,jy_yw0000_dzbl,,健康医疗数据规范-公共卫生数据-传染病疫情数据
字段,,dlrxm0,代理人姓名,zy_brjfb0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_phone,,ds_disch_summ,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,apply_doctor_id,,cmp4$87437,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,cancel_check_person,,inspection_result_alarm,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,wycyrs,未愈出院人数,zh_zyrbb0,,
字段,,patient_phone,,ii_oper_consent,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,nation_name,民族名称,temp_emr_somr_patient_info_nt,健康医疗数据规范-个人属性数据-人口统计信息-民族,
字段,,bloodtype_abo,,lis_requisition_info_h,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",icr_handover,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,booker_name,"建档者姓名,首次为患者建立电子病历的人员在公安户籍管理部门正式登记注册的姓氏和名称",patient_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,mzysxm,麻醉医生姓名,ss_yw0000,健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",ii_other_consent,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,patient_name,"患者姓名,---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_ii_other_consent_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,rykb00,入院科别,ba_brzyxx,,健康医疗数据规范-医疗应用数据-入院记录
字段,,doctor_sign_name,"医师签名,医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",icr_pre_oper_summ,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,drug_total_dose_num,服药者在一段时间内累计服用某药物的剂量总计DE06.00.135.00HDSD00.04.028,t_emr_oep_wst_presc_nt,,
字段,,urine_volume,尿量,t_pv_sign_measure_rec1,,
字段,,metachysis_datetime,患者输血结束时的公元纪年日期和时间的完整描述DE06.00.218.00HDSD00.06.094,t_emr_gtr_general_oper_nt,,健康医疗数据规范-医疗应用数据-输血记录
字段,,doctor_sign_name,"医师签名,-----医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_icr_pre_oper_summ_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_birthday,病人出生日期,lis_requisition_info_o,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,hmryqm,颅脑损伤患者昏迷入院前分钟数,ba_brzyxx,,健康医疗数据规范-健康状态数据-症状
字段,,second_assistant_name,"Ⅱ助姓名,-----协助手术者完成手术及操作的第2助手在公安户籍管理部门正式登记注册的姓氏和名称",temp_emr_imhp_med_hpage_chn_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,allergic_history,患者既往发生过敏情况的详细描述DE02.10.022.00HDSD00.02.022,t_emr_o_emr_outp_emer_nt,,健康医疗数据规范-健康状态数据-既往病史
字段,,inspection_person,,lis_inspection_result_o,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,breath,呼吸,blood_ticketrecordhl,,健康医疗数据规范-健康状态数据-体格检查
字段,,test_tech_staff_id,检验技师ID,cda_test_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,resident_health_number,"城乡居民健康档案编号,城乡居民个人健康档案的编号",icr_pre_oper_summ,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,resident_health_cardno,"居民健康卡号,患者持有的全国统一的居民健康卡的编号",treat_nt,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,arms_exam_result,体格检查-四肢检查结果,cda_icr_admit,,健康医疗数据规范-健康状态数据-体格检查
字段,,oper_cm3_code,"手术及操作编码,---患者住院期间实施的手术及操作在特定编码体系中的编码",emr_gtr_general_oper_nt,,
字段,,yyrq00,用药日期,bq_ypyz00,,
字段,,duty_nurse_sign_name,责任护士签名,cda_admit_assess,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,exam_doctor_name,,cda_ecg_rec,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,dh0000,,pe_ywsj_tjz000,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,brxm00,姓名,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,primary_nurse_name,"责任护士姓名,",med_event,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_address,患者地址,ecg_patient,健康医疗数据规范-个人属性数据-人口统计信息-住址,
字段,,second_assistant_id,Ⅱ助ID,emr_gtr_general_oper_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zzysxm,主治医生姓名,zy_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,anes_doctor_sign_name,"麻醉医师签名,对患者实施麻醉的麻醉医师签署的在公安户籍管理部门正式登记注册的姓氏和名称",gtr_anes,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,xgr000,最后修改人,ct_zd_dict_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,patient_birthday,病人出生日期,imhp_med_hpage,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,linkman_relation_name,联系人与患者的关系名称,temp_emr_imhp_med_hpage_chn_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,chief_complaint,"主诉,对患者本次疾病相关的主要症状及其持续时间的描述,一般由患者本人或监护人描述",icr_first,,健康医疗数据规范-健康状态数据-主诉
字段,,orders_cancel_doctor_sign_name,"取消医嘱者签名,取消医嘱的人员签署的在公安户籍管理部门正式登记注册的姓氏和名称",io_inp_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,receipter,接收人员,blood_data_bagreceipt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,oper_doctor_name,,emr_gtr_transf_nt_back,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,linkman_name,联系人姓名,temp_emr_icr_pre_oper_summ_nt,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,xx0000,血型,ss_yw0000,,健康医疗数据规范-医疗应用数据-输血记录
字段,,brhyzk,婚姻状况,bm_brxxb0,健康医疗数据规范-个人属性数据-人口统计信息-婚姻状态,
字段,,id_card_number,"患者身份证号码,患者的身份证件上的唯一法定标识符",ocdr_outp_emer,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,blood_amount,"安阳 血浆",med_operation_master,,健康医疗数据规范-医疗应用数据-输血记录
