assetsType,dbType,name,nickname,uri,personalSign,businessSign
字段,,id_card_number,"患者身份证号码 -----患者的身份证件上的唯一法定标识符",emr_gtr_transf_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,patient_sex_name,病人性别名称,bds_blood_apply_info,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,id_card_number,"患者身份证号码 -----患者的身份证件上的唯一法定标识符",ii_other_consent_nt,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,patient_nation_name,民族名称,cdr_lis_inspection_sample,,
字段,,nurse_observe_item_name,护理观察项目名称，护理观察项目的名称，如患者神志状态、饮食情况、皮肤情况、氧疗情况、排尿排便情况、流量、出量、入量等等.根据护理内容的不同选择不同的观察项目名称,cdr_nor_intake_output,,
字段,,account_no,结账号#|#|,cha_inp_account_invoice_detl,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,ryczy0,入院操作员工号,cdr_zy_brxxb0,,
数据表,oracle,pat_basic_info_extend,病人基本信息扩展,,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,oracle,性别,性别,drgs_xnxgbsb,健康医疗数据规范-个人属性数据-人口统计信息-性别,
字段,,sfcs00,收费次数,cdr_xt_zlsfgx,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,modify_china_syndrome_seq,修正诊断-中医诊断顺位,ar_admit_nt,,
字段,,bz0000,备注(结束原因),cdr_bq_brldxx,,
字段,,received_status,接收状态,ecg_study,,
字段,,ryfl00,人员分类(BM_TYZD00.ZDMC00=员工信息_人员分类).NBBH00),cdr_bm_ygbm00,,
字段,,attending_doctor_id,主治医师ID,icr_death_nt,,
字段,,dept_name,"科室名称 ----患者就诊的医疗机构科室名称",io_inp_orders_nt,,
字段,,apply_sheet_no,电子申请单编号,anes_consent,,
字段,,patient_name,"患者姓名 ---患者本人在公安户籍管理部门正式登记注册的姓氏和名称",nor_dying_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,discharge_condition,出院情况,icr_discharge_summ,,
字段,,edit_computer,编辑标识,cdr_exams,,
数据表,,rep_vo_field,业务对象字段,,,
字段,,orders_stop_doctor_sign_name,停止医嘱者签名，停止医嘱人员签署的在公安户籍管理部门正式登记注册的姓氏和名称,cdr_inp_orders,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,synvx0,"适用女性， 0:不适用 1:适用",cdr_pe_ywzd_jcxm00,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,ybmc00,医保名称,ba_brzyxx,,
数据表,oracle,or_dept_performace,科室绩效,,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,china_med_observe_result,"中医“四诊”观察结果 ----中医“四诊”观察结果的详细描述，包括望、闻、问、切四诊内容",ar_death_in24_nt,,
字段,,ybh000,检验样本号,cdr_pe_ywsj_tjjcxm,,健康医疗数据规范-健康状态数据-检验检查数据
字段,,china_med_observe_result,中医“四诊”观察结果,patient_out,,
数据表,oracle,dic_price_item_dict_temp_zz,,,,健康医疗数据规范-医疗应用数据-机构信息;健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,oracle,emr_nursing_pain_record,疼痛护理评估单表,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-人口统计信息-性别;健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,zlxmid,诊疗项目id号,jy_yw0000_dzbl1,,
字段,,rzjl00,总检入职结论类型：0-合格不合格，1-复检合格不合格，2-教师入职体检，3-海员入职体检,pe_ywzd_tjlx00,,
字段,,cjr000,创建人,bm_ypjx00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zyh000,住院号，病人每次住院，住院号可以变化，病案号不变,zy_brxxb0,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,treat_doctor_sign_name,经治医师签名，经治医师签署的在公安户籍管理部门正式登记注册的姓氏和名称,cdr_ii_oper_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,modify_operator,修改人员,patient_base_info,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,
字段,,treat_process_desc,诊疗过程代码,cda_icr_death,,
字段,,oper_site_name,手术目标部位名称，实施手术及操作的人体部位名称,cdr_operation_rec,,
字段,,flag00,标志,cdr_tj_bm_bmbm00,,
字段,,xyjjb0,需要交接班,ys_lgbrdj,,
字段,,post_oper_fundus_height,产妇术后耻骨联合上缘至子宫底部距离的测量值，计量单位为cmDE04.10.067.00HDSD00.07.154,cdr_t_emr_mir_csect_nt,,
字段,,jyfs00,煎药方式YS_JYFS00.BH0000,bq_ypyz00,,
字段,,operation_plan_time,手术安排操作时间,pres_operation_record_bak,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
字段,,patient_type_code,患者类型代码,icr_salvage_nt,,
字段,,csrq00,出生日期,cdr_yf_mzcf00,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
数据表,,fs_sign_revenue,家庭收入统计表,,,
字段,,patient_height,身高(cm)，产妇身高的测量值，计量单位为cm,mir_waitfor_deliv,,
字段,,med_org_opinion,医疗机构意见,cda_oper_consent,,
字段,,zfbl00,医保自付比率,yf_zycfmx,,
字段,,name,姓名,blood_patrol_record,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,store_org_code,保管机构代码，,nor_general_nursing,,
字段,,qzfsid,取整方式,bq_ypyzmx,,
字段,,shenqingyishi,申请医师,ecg_study,,
字段,,jlrxm0,记录人姓名,cdr_xk_sxsq00,,
字段,,data_type,数据元值的数据类型,ct_data_element_dict_nt,,
字段,,orders_create_dept_id,医嘱开立科室代码，,inp_orders,,
数据表,,com_patient_info_dept_config,科室显示配置,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
数据表,oracle,dic_price_item_dict20200612ls,,,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,nurse_observe_result,护理观察结果，对护理观察项目结果的详细描述,nor_general_nursing,,
数据表,,qua_data_report_log,数据评级日志表,,,
数据表,,com_price_item_pack_master,价项包主表,,,健康医疗数据规范-卫生资源数据-医院运营数据-供应商数据
字段,,ward_id,病区代码，,icr_discharge,,
字段,oracle,birth_date,出生日期,mid_mqc_sgl_item_info,健康医疗数据规范-个人属性数据-人口统计信息-出生日期,
字段,,input_person,录入人员,cdr_inspection_sample,,
字段,,skin_exam_desc,"皮肤检查描述 ---皮肤检查结果的详细描述",emr_nor_oper_nursing_nt,,
字段,,linkman_phone,联系人电话，,patient_info,健康医疗数据规范-个人属性数据-人口统计信息-联系人信息,
字段,,emr_record_id,原EMR系统的文书文档ID，,cdr_nor_hvc_use,,
数据表,,cda_health_nur_obs,生命体征记录护理观察,,,
字段,,store_org_code,保管机构代码,io_inp_orders_nt,,
数据表,,t_cmprule_base_classifier,元数据比对规则元模型模板配置,,,
字段,,operation_date_39,"手术日期39 格式 yyyy-MM-dd HH:mm:ss",emr_case_operation_extend_info,,健康医疗数据规范-医疗应用数据-手术记录-手术时间
数据表,,fd_sim_hash_second_fragment,SIMHASH第二分片,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,apply_dept_id,检查申请科室代码,etr_exam_rec_nt,,
字段,,prereport_time,预报告时间,cdr_lis_requisition_item_o,,
字段,,total_insur_cost,住院总费用-医保报销金额，,imhp_med_hpage_chn,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
字段,,科室,,employee_2_wyc,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
数据表,,emr_normal_table_config,用于简单表格的配置如排序,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,ybzxlb,医保中心类别,cdr_sf_brxxb0,,
字段,,patient_id,病人ID,mob_pres_patient_skin_record,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,oper_num,实施手术及操作的次数DE06.00.250.00HDSD00.03.033,cdr_t_emr_etr_exam_rec_nt,,
字段,,admission_state,入院病情,emr_dump_case_diag,,健康医疗数据规范-医疗应用数据-入院记录
字段,,bgydy0,"报告已打印 0:未打印 1:打印",cdr_pe_ywsj_tjz000,,
字段,,pregnancy_special_status,此次妊娠特殊情况，对产妇此次妊娠特殊情况的详细描述,mir_waitfor_deliv,,
字段,,patient_id,病人ID#|#|,ins_outp_transfer_detail,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,succession_datetime,接班日期时间，接班结束时的公元纪年日期和时间的完整描述,icr_handover,,
字段,,patient_treat_id,住院ID/挂号ID/体检ID，,mir_waitfor_deliv,,
字段,,birth_date,出生日期，患者出生当日的公元纪年日期的完整描述,cdr_sign_measure_rec,,
字段,,zydyry,职业病报告打印人员,pe_ywsj_tjz000,,
字段,,diag_code_38,诊断编码38,emr_case_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病编码
字段,,nonoperate_treat_charge,治疗类-非手术治疗项目费，临床利用无创手段进行治疗的项目产生的费用，包括高压氧舱、.血液净化、精神治疗、临床物理治疗等，计量单位为元,cdr_imhp_med_hpage_chn,,
字段,,blood_charge,血液和血液制品类-血费,cda_mr_idx_ctm,,
数据表,,svn_subject_rule,问卷规则,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,baxmid,病案项目ID,zy_fymx00,,
字段,,xgr000,最后修改人,bm_baxm00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,allergy,过敏史情况,exam_patient,,健康医疗数据规范-健康状态数据-既往病史
字段,,occupation_name,职业类别名称,patient_base_info,健康医疗数据规范-个人属性数据-人口统计信息-职业,
字段,,discharge_orders_content,出院医嘱，对患者出院医嘱的详细描述,cdr_ar_disch_in24,,
字段,,other_illness_code,出院诊断-其他诊断入院病情代码，对出院诊断在患者入院时是否已具有的评估情况分类在特定编码体系中的代码，这里是指“出院诊断-其他诊断”,cdr_imhp_med_hpage,,
字段,,physical_exam_result,体格检查结果，,cdr_ar_admit,,
数据表,,cq_dept_distribute_detail,科室质控分配详情表,,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,drug_dose_unit,药物使用剂量单位，标识药物剂量的计量单位,cdr_gtr_anes,,
字段,,uterus_condition,子宫情况，子宫情况的详细描述,mir_csect,,
数据表,,qua_check_project,检核方案表,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,ksrq00,开始日期,ys_lgbrdj,,
字段,,bill_clear_account_no,挂账结清结账号#|#|,cha_inp_prepay_record,,健康医疗数据规范-医疗支付数据-医疗交易信息-医保支付信息
数据表,oracle,ins_price_item_limit,上海医保价项限制表,,,健康医疗数据规范-卫生资源数据-其他数据-待定
字段,,blood_charge,血液和血液制品类-血费，患者住院期间使用临床用血所产生的费用，包括输注全血、红细胞、血小板、白细胞、血浆的费用，医疗机构对患者临床用血的收费包括血站供应价格、配血费和储血费，计量单位为元,imhp_med_hpage_chn,,
字段,,amount,血量,blood_data_bloodount,,健康医疗数据规范-医疗应用数据-输血记录
字段,,wdwbh0,外系统编号,bm_ygbm00,,
字段,,med_p,脉搏,hd_p_record,,
字段,,eczssd,"二次总审锁定  0未锁定 1锁定",pe_ywsj_tjz000,,
字段,,inp_num,住院次数，即“第X次住院”指患者在本医疗机构住院诊治的次数,cdr_gtr_anes,,
字段,,id,"ID序列号 SQ_CT_DATA_ELEMENT_DICT_NT",ct_data_element_dict_nt,,
数据表,,sys_epidemiology,流行病学史,,,健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,sxsl00,输血数量,xk_sxsq00,,健康医疗数据规范-医疗应用数据-输血记录
数据表,,por_taskview_layout_detail,任务看板定制布局表,,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,addr_city,地址-市(地区、州)，患者本人或联系人地址中的市、地区或州的名称,cdr_ar_death_in24,,
字段,,skin_test_name,皮试项目名称,dic_skin_test_item_dict,,
字段,,tfczy0,退费操作员,pe_ywsj_tjyw00,,
字段,,fee_extra_bed,陪床费,cdr_imhp_med_hpage,,
数据表,,pat_admission_sm,出院患者短信提醒,,健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,xkreaexconfirmdoc,不良反应补录输血科审核医生,cdr_blood_data_ticket_info,,
字段,,collecttime,采集时间,cdr_blood_data_ticket_info,,
字段,,nurse_sign_name,护士签名,icu_nursing,,
字段,,notify_content,"病危(重)通知内容 ---患者病情危、重时，由经治医师或值班医师向患者家属告知病情危重情况的详细描述",ii_dying_notice_nt,,
字段,,family_tel_no,家人电话号码,dm_malignancy_diagnose,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,tat_sitime,采集-接收,cdr_lis_inspection_sample_h,,
字段,,present_china_disease_code,目前诊断-中医病名代码,cda_icr_transfer_dept,,
字段,,patient_height,身高(cm),expectant,,
字段,,cost,总费用#|#|,cha_inp_settle_master,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,blood_routine_exam_result,血常规检查结果，麻醉术前访视时，对患者血常规检查结果的详细描述,gtr_pre_oper_visit,,
字段,,nurse_observe_result,护理观察结果，对护理观察项目结果的详细描述,cdr_nor_oper_nursing,,
字段,,diag_icd_code,疾病诊断编码，患者所患疾病在西医诊断特定编码体系中的编码,cdr_nap_nursing_plan,,
字段,,hsxmid,"核算项目ID F.K=BM_YYHSXM.HSXMID",cdr_zy_fymx00,,
字段,,bed_name,病床名称,nap_disch_assess_nt,,
字段,,zlsb00,使用中医诊疗设备,cdr_ba_brzyxx,,
字段,oracle,tutor,导师姓名,graduates_students_info,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sflb00,收费类别,xt_zlsfgx,,健康医疗数据规范-卫生资源数据-医院基本数据
字段,,caput_succedaneum_size,"产瘤大小 ---产瘤大小的详细描述，计量为单位cm",mir_csect_nt,,
字段,,consult_class,"会诊类型 如院内会诊 院外会诊 多学科会诊等，申请会诊的类型描述，如:院内会诊、院外会诊、多学科会诊等",icr_consultation,,
字段,,room_no,"病房号 ----患者住院期间，所住病房对应的编号",icr_pre_oper_discu_nt,,
字段,,sampling_position,采集部位,cdr_inspection_sample,,
字段,,cjrqsj,创建日期时间,cdr_bm_pc0000,,
字段,,card_holder,持卡人,cha_inp_prepay_record,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,mzys00,麻醉医生,ss_yw0000,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,mtrl_id,产品编码，医用耗材出厂时的唯一代吗/产品流水号,nor_hvc_use,,
字段,,doctor_name,医师签名,dying_notice,,
字段,,patient_sex_detail,病人性别名称,cdr_imhp_med_hpage,,
字段,,doctor_sign_name,医师签名，医师签署的在公安户籍管理部门正式登记注册的姓氏和名称,ii_special_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,operation_anesth_grade_12,手术麻醉分级12,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-麻醉记录
字段,,modify_china_disease_code,修正诊断-中医病名代码,icr_admit,,
数据表,,OE_OrdItem,医嘱记录子表,,,健康医疗数据规范-医疗应用数据-用药信息-医嘱信息;健康医疗数据规范-医疗应用数据-用药信息-药品用量
字段,,discharge_datetime,出院日期,icr_discharge_summ,,
字段,oracle,patient_id,病人ID,app_inp_herb_boil_medicine,健康医疗数据规范-个人属性数据-个人身份信息-患者ID,
字段,,zhl000,转换率(请领单位/剂量单位)(同一种药品不同的药房领药用不同转换率),bq_yzypsq,,
数据表,,b_failure_report_reply,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息;健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据
字段,,drug_use_way_code,"用药途径名称 ---药物使用途径在特定编码体系中的代码",gtr_treat_nt,,
字段,,diag_code_40,诊断编码40,emr_case_std_diagnosis_master,,健康医疗数据规范-医疗应用数据-诊断信息-疾病编码
字段,,director_staff_id,指导者ID,csect,,
字段,,slzxj0,"输入至小结， 0:不进入 1:进入",pe_ywzd_jcxm00,,
字段,,diag_med_org_name,"诊断机构名称 ---对患者所患疾病作出诊断的医疗机构的组织机构名称",etr_test_rec_nt,,
字段,,create_doctor_name,病历文书创作者签名,cda_icr_rounds,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,donor_id_number,献血者身份证,pat_blood_breaks_donors,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
字段,,admit_datetime,"入院日期时间 ---患者实际办理入院手续时的公元纪年日期和时间的完整描述",imhp_med_hpage_chn_nt,,
字段,,confirm_diag_date,确定诊断日期时间,cda_icr_admit,,
字段,,sgywid,试管业务ID,pe_ywsj_tjyw00,,
字段,,ndtcxe,年度统筹限额(医保病人设定年度最高统筹支付金额),cdr_bm_brxxb0,,
字段,,patient_treat_id,住院ID/挂号ID/体检ID,tp_emr_nor_general_nursing_nt,,
字段,,recorder_id,记录人员ID,emr_mir_csect_nt,,
字段,,sxxz,输血性质,cdr_blood_data_mixinfo,,健康医疗数据规范-医疗应用数据-输血记录
字段,,smoke_status_code,吸烟状况代码,cda_admit_assess,,
字段,,pre_natal_exam_flag,"产前检查标志 ---标识孕期产妇是否已进行产前检查标志",emr_mir_waitfor_deliv_nt,,
字段,,criticalvalues,临界值,cdr_ecg_study,,
字段,,total_drug,用药总量,pres_outp_scheme_record,,健康医疗数据规范-医疗应用数据-用药信息-药品用量
字段,,fadjid,治疗方案登记表主键ID,cdr_zl_zljlb0,,健康医疗数据规范-医疗应用数据-病程记录
字段,,yzid00,医嘱ID号，(作为草药打包分组号),bq_yzypsq,,
字段,,req_physician_code,申请医生代码,exam_apply,,
字段,,treat_doctor_name,就诊医师签名，,cdr_ocdr_outp_emer,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,zyfydw,住院发药单位(Z)(住院药房维护)(冗余),cdr_bq_ypyzmx,,
字段,,discuss_addr,讨论地点，患者诊疗相关讨论的地点,cdr_icr_death_case_discu,,
字段,oracle,name_staff_code,,com_staff_basic_info20201022,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,therapeutic_principle,"治则治法 ---根据辨证结果采用的治则治法名称术语",oemr_emer_obse_nt,,
字段,,zyts00,中药贴数,yf_yzypsq,,
字段,,sample_id,标本ID，,cdr_lis_inspection_sample_h,,
字段,,test_item_id,测试项目id,cdr_lis_charge_item_list,,
字段,,bed_name,病床名称,icr_transfer_dept_nt,,
字段,,exam_doctor_id,检查医师ID，,exam_rec,,
字段,,sex_code,患者生理性别在特定编码体系中的代码DE02.01.040.00HDSD00.02.050,cdr_t_emr_gtr_pre_o_v_nt,,
字段,,yfid00,药品用法ID,bq_yzypsq,,
字段,,emr_record_id,原EMR系统的文书文档ID，,cdr_ii_transf_consent,,
字段,,last_mtime,最后修改时间,lis_charge_item_list,,
字段,,out_dept_name,发血科室名称,blood_match_detail,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,contagion_flag,患者传染性标志,admit_assess,,
字段,,sftxbq,是否提醒病区,cdr_jy_wjztx0,,
字段,oracle,patient_name,病人姓名,drgs_report_task_kw,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,sqbqsm,术前病情说明,cdr_ss_yw0000,,健康医疗数据规范-医疗应用数据-知情告知信息
字段,,register_flag,注册标志,cda_special_consent,,
字段,,patient_name,患者本人在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.02.027,cdr_t_emr_gtr_post_o_v_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,fetal_membranes_yellow_stain,胎膜黄染,csect,,
字段,,oper_bleeding_volume,出血量(mL),anes_rec,,
字段,,patient_treat_id,住院ID/挂号ID/体检ID,patient_overview,,
字段,oracle,dept_code,科室代码,hram_staff_base_info,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,menu_name,菜单名称,link_config,,
数据表,,cha_bill_in_out_detail,票据出入库细表,,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,dept_alias,科室别名,emr_nursing_shift_dist,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,,delivery_way,胎儿娩出方式的详细描述DE05.10.173.00HDSD00.07.125,cdr_t_emr_mir_csect_nt,,
字段,,crb008,丙型、,cr_crbdj0,,
字段,,tat_ictime,录入-报告,cdr_lis_inspection_sample_h,,
字段,,bed_name,病床名称，,inp_orders,,
字段,,test_result_value,检验定量结果，患者检验结果的测量值(定量),cdr_test_detail,,
数据表,,family_fillfull,家庭履约表,,,
字段,,apply_dept_code,申请科室#|DIC_DEPT_DICT#|,cha_outp_orders_detail,,健康医疗数据规范-卫生资源数据-医院运营数据-科室信息
字段,oracle,name,姓名,am_family_situation,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,emr_record_id,原EMR系统的文书文档ID，,cdr_icr_death,,
字段,,printdoc,打印医生,cdr_blood_data_ticket_info,,
数据表,oracle,emr_dump_discharge_summary,出院小结转储表,,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码;健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-出院小结
字段,,read_edit_state,报告召回状态,cdr_lis_inspection_sample_h,,
字段,,admit_datetime,入院日期时间，患者实际办理入院手续时的公元纪年日期和时间的完整描述,icr_handover,,
字段,,tat_sstime_state,采集-送出状态,lis_inspection_sample_h,,
字段,,charges,应收费用,cdr_exams,,健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额
字段,,operation_id_18,手术ID18,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,mrpspc,默认配送批次,cdr_bm_pc0000,,
字段,,yzid00,医嘱ID号,yf_jpmxbq,,
字段,,in_dept_name,入院科室，,cdr_inpatient,,
字段,,post_oper_uterine,"术后宫缩 ---产妇术后宫缩强度等情况的详细描述",mir_csect_nt,,
字段,,rerun_state,复查状态,cdr_lis_inspection_sample,,
字段,,informed_content,知情同意内容,cda_other_consent,,
字段,oracle,email,邮箱,patient_info_record,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,crb003,传染性非典型肺炎、,cr_crbdj0,,
数据表,,pat_placenta_scan_record,病人胎盘扫描记录,,健康医疗数据规范-个人属性数据-个人身份信息-患者ID;健康医疗数据规范-个人属性数据-医护人员信息-所在科室;健康医疗数据规范-个人属性数据-个人身份信息-住院号,
字段,,hisyizhu,his医嘱,cdr_blood_data_ticket_info,,
字段,,pat_dispositon_code_std,患者去向代码转换值,patient_out,,
字段,,operation_code_16,手术编码16,emr_case_operation_info,,健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,patient_treat_id,住院ID/挂号ID/体检ID,cda_diagnosis_out,,
字段,,case_representor_name,病史陈述者姓名，患者病史的陈述人在公安户籍管理部门正式登记注册的姓氏和名称,ar_disch_in24,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,pxfhxm,配血复核人姓名,xk_sxsq00,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,pat_sign_name,患者签名,special_consent,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,target_dept_code,转入科室,emr_course_basic_info,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,prel_china_disease_code,初步诊断-中医病名代码，患者在门(急)诊就I11，时初步作出的疾病诊断在中医病名特定分类体系中的代码,ooutp_emer,,
数据表,,sync_source_database_info_config,源端数据库同步配置表,,,健康医疗数据规范-卫生资源数据-其他数据-运行支撑
字段,,patient_name,患者本人在公安户籍管理部门正式登记注册的姓氏和名称DE02.01.039.00HDSD00.02.027,cdr_t_emr_gtr_treat_nt,健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,,total_quantity,总计数量,t_inpatient_medicine,,
字段,,discharge_diag_icd_code,出院诊断-西医诊断编码，出院诊断在特定编码体系中的编码,cdr_ds_disch_summ,,
字段,,alarm_state,状态,lis_inspection_result,,
数据表,,nw_nursing_serve_type,,,健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-人口统计信息-姓名,
字段,oracle,contact_phone,联系人电话号码,emr_case_basic_info,健康医疗数据规范-个人属性数据-个人通讯信息-个人电话号码,
字段,,original_table_id,映射表的主键字段（如果可以通过字段确定这一条记录这个字段可为空如BRID00为主键的可直接映射到PATIENT_INDEX_ID），,cdr_ii_other_consent,,
字段,,jkscrq,健康接口上传日期,zy_brxxb0,,
字段,,resident_health_number,城乡居民健康档案编号,esb_patient_basic_info,健康医疗数据规范-个人属性数据-个人身份信息-健康卡,
字段,,cancel_operator,注销人,pat_narco_card_master,,健康医疗数据规范-医疗应用数据-诊断信息-诊断医生
字段,,medical_psec_id,医技单据号,ooutp_emer,,
数据表,oracle,drgs_report_task2,填报任务表2-存储2020病例数据,,健康医疗数据规范-个人属性数据-人口统计信息-出生日期;健康医疗数据规范-个人属性数据-医护人员信息-医护姓名;健康医疗数据规范-个人属性数据-个人身份信息-身份证;健康医疗数据规范-个人属性数据-个人身份信息-住院号;健康医疗数据规范-个人属性数据-人口统计信息-姓名,健康医疗数据规范-医疗应用数据-诊断信息-疾病名称;健康医疗数据规范-卫生资源数据-医院运营数据-办公业务数据;健康医疗数据规范-医疗支付数据-医疗交易信息-交易金额;健康医疗数据规范-医疗应用数据-手术记录-手术名称;健康医疗数据规范-医疗应用数据-诊断信息-疾病编码;健康医疗数据规范-医疗应用数据-手术记录-手术编码
字段,,bdother,凝块及其他异常,cdr_blood_data_bloodount,,健康医疗数据规范-医疗应用数据-输血记录
字段,,dept_code,科室编码,pat_sick_bed_record,健康医疗数据规范-个人属性数据-医护人员信息-所在科室,
字段,,external_diag_icd_name,损伤中毒的外部原因疾病名称，,imhp_med_hpage,,
字段,,tcm_use_method,中药用药方法,emr_dump_discharge_record,,健康医疗数据规范-医疗应用数据-手术记录-用药记录
字段,,custom_code,自定义编码,cdr_lis_charge_item_combine,,
字段,,abo_blood_code,"ABO血型代码 ---进行血型检查明确，或既往病历资料能够明确的患者ABO血型类别在特定编码体系中的代码",somr_health_info_nt,,
字段,,bz0000,备注说明,cdr_bm_dbzzdb,,
字段,,ticketid,申请单号,cdr_blood_ticketresult,,健康医疗数据规范-医疗应用数据-输血记录
字段,,qyrq00,启用日期,bm_yysfxm,,
字段,,id,ID序列号,cdr_t_data_set,,
字段,,emr_record_id,原EMR系统的文书文档ID，,cdr_gtr_anes,,
字段,,isneedmb,是否需要配血,blood_dict_bdsegment,,健康医疗数据规范-医疗应用数据-输血记录
字段,,outpatient_no,门(急)诊号，按照某一特定编码规则赋予门(急)诊就诊对象的顺序号,ii_anes_consent,,
字段,,outpatient_no,门(急)诊号，按照某一特定编码规则赋予门(急)诊就诊对象的顺序号,ii_special_consent,,
字段,,supply_nurse_code_2,供应护士2#|COM_STAFF_BASIC_INFO#|,emr_operation_record,,健康医疗数据规范-医疗应用数据-手术记录-医护人员
字段,,cflsh0,处方流水号,yf_mzcf00,,
字段,,lbbz00,类别标志,bm_zyjb00,,
字段,,organ_no,部位序号,cdr_exam_apply_organ,,
字段,,zxddy0,"执行单是否已经打印  0: 未打印 1：已打印",bq_yzcfmx,,
字段,,ticketid,申请单号,blood_ticketresult,,健康医疗数据规范-医疗应用数据-输血记录
字段,,oper_bleeding_volume,出血量(mL),cdr_operation_rec,,
字段,mysql,idcardid,身份证,net_water,健康医疗数据规范-个人属性数据-个人身份信息-身份证,
